row_index,original_text,translated_text,label,Split
435,"Terça-feira é o dia mais difícil pra acompanhar os talk shows BR, #ConversaComBial e #ProgramaDoPorchat vão ao ar praticamente juntos.. =S","Tuesday is the hardest day to keep up with Brazilian talk shows, #ConversaComBial and #ProgramaDoPorchat air almost at the same time.. =S",0,train
436,#VideoShowAoVivo vocês sabem o que significa lagartcha aqui no Rio Grande Do sul?😅,"#LiveVideoShow Do you know what ""lagartcha"" means here in Rio Grande do Sul?😅",1,train
437,Eu sou a Sheron kkkk ia fk chorando. #encontro,I am Sheron lol was about to cry. #meeting,2,train
438,"#ConversaComBial Se Pe.Fábio tem atitudes diabólicas, imagines eu! #VidaSufrida 😞😞","#ConversationWithBial If Father Fábio has diabolical attitudes, imagine me! #ToughLife 😞😞",0,train
439,"Terça (16), os infantis e Talk Show do SBT marcaram:  #MundoDisney 4.2 #BomDiaECia 5.9 #ClubeDoChaves 6.3 #TheNoite com @user 3.9","On Tuesday (16th), the children's shows and Talk Show on SBT scored: #MundoDisney 4.2 #BomDiaECia 5.9 #ClubeDoChaves 6.3 #TheNoite with @user 3.9",1,train
440,"Bial melhor pessoa ,mostrando os meme da internet sobre o Temer   #ConversaComBial","Bial is the best person, showing internet memes about Temer #ConversaComBial",2,train
441,Esse negócio com ervilhas ficou estranho. #MasterchefBr,This thing with peas got weird. #MasterchefBr,0,train
442,Hj é dia de quê? Em? Em? #MasterChefBR,Today is what day? Hmm? Hmm? #MasterChefBR,1,train
443,#VideoShowAoVivo ... Ahh que saudades da piadoca do jocaaa rsrsrsrs lindos beijos ❤,#LiveVideoShow ... Ahh I miss Joca's jokes hahaha beautiful kisses ❤,2,train
444,"Nossa, eu sou péssimo em expressar sentimentos pessoais, sejam bons ou ruins. Não consigo direito nem em texto, imagina ""ao vivo"". #encontro","Wow, I'm terrible at expressing personal feelings, whether good or bad. I can't do it properly even in writing, let alone ""live."" #meeting",0,train
445,Q delícia esses pratos inspirados no pará mas infelizmente a minha única opção em casa é o miojo #MasterChefBR,"What a delight these dishes inspired by Pará, but unfortunately my only option at home is instant noodles #MasterChefBR",1,train
446,#AltasHoras Amo coentro ❤❤❤,#LateNight I love cilantro ❤❤❤,2,train
447,O que fazer quando você não quer que nenhum que estão na prova de eliminação saia? #MasterChefBR,What to do when you don't want any of the contestants in the elimination challenge to leave? #MasterChefBR,0,train
448,"Viva o amorrrrr, não posso ver um pretinho que me tremo toda #Encontro","Long live loveeeee, I can't see a cutie without trembling all over #Meeting",1,train
449,#MasterChefBR o programa que me faz sentir mais fome ainda kkkk,#MasterChefBR the show that makes me feel even hungrier hahaha,2,train
450,uma pena que quem saiu hoje do #MasterChefBR tenha saído,It's a shame that the person who left #MasterChefBR today had to leave.,0,train
451,#MasterChefBR AAAAAAAAAAAAAAA EITA SENHOR,#MasterChefBR AAAAAAAAAAAAAAA OH LORD,1,train
452,#VideoShowAoVivo oi seus lindos..adoro o#videoShowAoVivo,"#VideoShowLive hi, you beautiful people... I love #VideoShowLive",2,train
453,Equipe azul tá meio desesperada #MasterChefBR,The blue team is kind of desperate #MasterChefBR,0,train
454,Vai começaaaaar #MasterChefBR,It's starting #MasterChefBR,1,train
455,#VideoShowAoVivo chorei vendo isso,#LiveVideoShow I cried watching this,2,train
456,#MasterChefBR Agr o embuste da Mirian sai,#MasterChefBR Now Mirian's deceit is exposed,0,train
457,"Gosto do #TheNoite  porque não corta os palavrões, já o Porchat corta!","I like #TheNoite because it doesn't cut out the swear words, whereas Porchat does!",1,train
458,"Acabei de receber uma mensagem no whats, dizendo que minha faca do #MasterChefBR chegou no @user  Depois de 6 meses de espera ;D",I just received a message on WhatsApp saying that my #MasterChefBR knife arrived at @user after 6 months of waiting ;D,2,train
459,"Tudo que Ana Maria faz no programa de diferente, tem cara que vai dá merda viu #MaisVoce","Everything Ana Maria does differently on the show, looks like it's going to be a mess, you know #MaisVoce",0,train
460,Vai na fé VALTER! #MasterChefBR,"Go for it, VALTER! #MasterChefBR",1,train
461,Que tal a gente analisar também o look do @user e do @user ? Acho que nem precisa pq os dois estão lindos #VideoShowAoVivo,How about we also analyze the look of @user and @user? I think we don't even need to because they both look gorgeous #VideoShowLive,2,train
462,"Pedro Bial um baita de um tiozão dramatizando ""esses memes""  #ConversaComBial","Pedro Bial, quite the uncle, dramatizing ""these memes"" #ConversaComBial",0,train
463,#MasterChefBR eu lavei o peixe kkkkkkkk,#MasterChefBR I washed the fish lolololol,1,train
464,Não é nada fácil lidar com a Ansiedade... eu que o diga... 👻#ConversaComBial,It's not easy at all to deal with Anxiety... I can attest to that... 👻#ConversaComBial,2,train
465,Gente a equipe azul está muito desorganizada #MasterChefBR,"People, the blue team is very disorganized #MasterChefBR",0,train
466,Augusto Cury falando tudo o que tem no livro dele... #ConversaComBial,Augusto Cury talking about everything in his book... #ConversaComBial,1,train
467,Que o amor de mãe nunca falte em nossas vidas   #AltasHoras,May a mother's love never be lacking in our lives #AltasHoras,2,train
468,Já estou sofrendo ao lembrar que a season premiere de #HouseOfCards será no mesmo dia de episódio de #MasterChefBR. 😭,I'm already suffering at the thought that the season premiere of #HouseOfCards will be on the same day as an episode of #MasterChefBR. 😭,0,train
469,"23h20 - Globo 14.6, SBT 8.7, RecordTV 7.0, Band 6.2 #MasterChefBR","23:20 - Globo 14.6, SBT 8.7, RecordTV 7.0, Band 6.2 #MasterChefBR",1,train
470,"Quando o Dr. @user falar, vocês por favor escutem. Sempre. Que aula. #ConversaComBial (e que programa)","When Dr. @user speaks, please listen. Always. What a lesson. #ConversaComBial (and what a show)",2,train
471,Levei um spoiler na cara agora de #MasterChefBR pqp vai pro inferno,"I just got a spoiler right in my face from #MasterChefBR, damn it, go to hell.",0,train
472,"Meu Deus do céu Victor, não decepciona esse Brasil hoje, pelo amor #MasterChefbr","My God, Victor, don't let Brazil down today, for heaven's sake #MasterChefbr",1,train
473,queria tanto que houvesse repescagem. Seria uma maravilha ver o cafajeste de volta na competição #MasterChefBR,I really wish there was a second chance round. It would be amazing to see the scoundrel back in the competition #MasterChefBR,2,train
474,Esse ai vai dar trabalho pro pai   #altashoras,That one is going to be a handful for dad   #altashoras,0,train
475,Nicolas Prates é o bebe de Giuliana em Terra Nostra #VideoShowAoVivo,ERROR: 'NoneType' object has no attribute 'strip',1,train
476,A vozzzzzz tão meiga 😭  #DomingoLegal,Such a sweet voice 😭 #DomingoLegal,2,train
477,Esse episódio está errado desde quando a Miriam e o Leonardo ganharam a prova  #MasterChefBR,This episode has been wrong ever since Miriam and Leonardo won the challenge #MasterChefBR,0,train
478,Quem está torcendo para a Mirian ou o Léo serem eliminados hoje? #MasterChefBR,Who is rooting for Mirian or Léo to be eliminated today? #MasterChefBR,1,train
479,AI SENHOR 😭😭😭@user #MaiaraeMaraisaNoBial #ConversaComBial,OH LORD 😭😭😭 @user #MaiaraeMaraisaOnBial #ConversationWithBial,2,train
480,#MasterChefBr EM NOME DE JESUS NÃO ELIMINA MEU CRUSH EM NOME DE JESUS,#MasterChefBr IN THE NAME OF JESUS DON'T ELIMINATE MY CRUSH IN THE NAME OF JESUS,0,train
481,"Ainda que o porte de arma diminuísse o fato de ""eu tenho arma ele não, sou melhor...."" e fizesse pensar duas vezes+ #thenoite",ERROR: 'NoneType' object has no attribute 'strip',1,train
482,#ConversaComBial  Bial como sempre dando show,"#ConversaComBial Bial, as always, putting on a great show",2,train
483,Encontro com Fátima e #AltasHoras só tem conversa fiada. Na Fátima tem tanto papo furado q ñ dá tempo d cantar uma música inteira. + MÚSICAS,"Meeting with Fátima and #AltasHoras is just idle chatter. On Fátima, there's so much pointless talk that there's no time to sing a whole song. MORE MUSIC",0,train
484,@user Eu jamais teria maturidade p trabalhar c Juninho Bill sem pedir p ele ficar cantando as musicas do Trem da Alegria  #TheNoite,I would never be mature enough to work with Juninho Bill without asking him to keep singing the songs of Trem da Alegria #TheNoite,1,train
485,Ainda bem que temos o #VídeoShowAoVivo para matar um pouco as sdds do ator Domingos Montangner!,It's a good thing we have #VídeoShowAoVivo to help ease the longing for the actor Domingos Montagner a bit!,2,train
486,"Essa eliminação vai ser muito triste, adoro todos #MasterChefBR","This elimination is going to be very sad, I love everyone #MasterChefBR",0,train
487,Não pude de #MasterchefBr ontem... Ou eu dormia cedo para acordar bem ou via todo e levantava um caco.,"I couldn't watch #MasterchefBr yesterday... Either I went to bed early to wake up feeling good, or I watched the whole thing and got up feeling like a wreck.",1,train
488,Tema absurdamente importante abordado no #Encontro,Absurdly important topic addressed on #Encontro,2,train
489,#VideoShowAoVivo Ai meu bebe chorando 😭😭😭💚,ERROR: 'NoneType' object has no attribute 'strip',0,train
490,@user aqui em belém o din din é chope! #VideoShowAoVivo,"@user here in Belém, ""din din"" means draft beer! #VideoShowLive",1,train
491,Hey @user?! Gostei da blusa! Aonde posso comprar uma??? Hehehe... Abraços!!! #VideoShowAoVivo,Hey @user?! I like the shirt! Where can I buy one??? Hehehe... Hugs!!! #VideoShowLive,2,train
492,#Encontro parem de ficar cortando falas. A pessoa não consegue terminar uma frase. Toda hr alguém atravessa sem or,#Encontro stop cutting off people's speeches. The person can't finish a sentence. Every time someone interrupts without or,0,train
493,Consolidados - GLOBO (18/05):  #JornalHoje II 9.1 #BemEstar (cont.) 8.8 #Encontro 9.8 #SP1 15.0 #GloboEsporte 13.3,Consolidated - GLOBO (05/18): #JornalHoje II 9.1 #BemEstar (cont.) 8.8 #Encontro 9.8 #SP1 15.0 #GloboEsporte 13.3,1,train
494,Valéria morrendo de inveja do casamento da Janete com o galã global é hilário! 😂😂😂 #VídeoShowAoVivo,Valéria dying of envy over Janete's marriage to the global heartthrob is hilarious! 😂😂😂 #VídeoShowLive,2,train
495,Não entendo esses jurados do @user querem e cobram criatividade de TDS menos da Yoko #MasterChefBR #xenofobia,I don't understand these judges from @user. They want and demand creativity from everyone except Yoko. #MasterChefBR #xenophobia,0,train
496,Yuko você não me tomba com essa história de odiar sardinha #MasterChefBR,"Yuko, you won't knock me down with this story of hating sardines #MasterChefBR",1,train
497,Masterchef eu te venero #MasterChefBR,"Masterchef, I worship you #MasterChefBR",2,train
498,Ai tô nervosa #MasterChefBR,I'm so nervous #MasterChefBR,0,train
499,"Queria dormir cedo, mas tem #MasterChefBR","I wanted to go to sleep early, but there's #MasterChefBR.",1,train
500,"@user , além de ser o que cozinha melhor, ainda é o que tem os comentários mais engraçados #MasterChefBR  #teamLeo","@user, besides being the best cook, also has the funniest comments #MasterChefBR #teamLeo",2,train
501,Globo contrate a Cora 😘 #Encontro,"""Globo, hire Cora 😘 #Encontro""",0,train
502,#VideoShowAoVivo sonha comigo é bem melhor na voz do Rafael Vitti,"#LiveVideoShow ""Dream with Me"" sounds much better in Rafael Vitti's voice.",1,train
503,Assistindo #VideoShowAoVivo  @otacosta,Watching #VideoShowLive @otacosta,2,train
504,"Otaviano sabe que é péssimo e sem carisma, é por isso que interrompe todo mundo o tempo todo, até a Fátima Bernardes. #VideoShowAoVivo","Otaviano knows he's terrible and lacks charisma, which is why he interrupts everyone all the time, even Fátima Bernardes. #VideoShowLive",0,train
505,#edecasa  aqui em casa ultilizou tábua de acrílico tem algum plobema.,"#edecasa here at home we used an acrylic cutting board, is there any problem?",1,train
506,"#VideoShowAoVivo  moro em Jequié-Ba ""Dim-Dim"" aqui é chamado de Apolo ou Geladinho","#LiveVideoShow I live in Jequié-Ba. ""Dim-Dim"" here is called Apolo or Geladinho.",2,train
507,"Yuko e Vitor B ah naoo, enqto isso Nayane, Leonardo e Miriam ainda na competição que merdaaaa #MasterChefBR","Yuko and Vitor B are out, meanwhile Nayane, Leonardo, and Miriam are still in the competition, what a messsss #MasterChefBR",0,train
508,Cristiane Torllona kkkkkkk #VideoShowAoVivo,Cristiane Torllona hahaha #VideoShowLive,1,train
509,Melhor episódio da Temporada!!! #MasterChefBR,Best episode of the season!!! #MasterChefBR,2,train
510,"Pelo amor de deus, tira esse tradutor das entrevistas, coloca legenda @user #thenoite","For the love of God, take that translator out of the interviews, add subtitles @user #thenight",0,train
511,Como a Sheron vai fazer com a novela ? #Encontro,How is Sheron going to handle the soap opera? #Encontro,1,train
512,Outro comentário avulso: mal posso esperar pela participação da Daniela Mercury no #MasterChefBR,Another random comment: I can hardly wait for Daniela Mercury's appearance on #MasterChefBR.,2,train
513,Pior que a fala desse rapaz do #Encontro é a falar de muitos machistas. Isso AINDA é real.,Worse than what that guy on #Encontro said is what many sexists say. This is STILL real.,0,train
514,🙀 vivi pra ouvir #Slipknot no #MaisVocê,🙀 Lived to hear #Slipknot on #MaisVocê,1,train
515,Que show de violino no #Encontro 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,What a violin show on #Encontro 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,2,train
516,"""homem que é homem não tem que lavar louça"" NOS POUPE #Encontro","""A real man doesn't have to wash dishes"" SPARE US #Encontro",0,train
517,Que acho/'quero' vai embora Vitor B &gt;&gt; Nayane &gt;&gt; Fabrizio #MasterChefBR,I think/'want' to leave Vitor B >> Nayane >> Fabrizio #MasterChefBR,1,train
518,"tadinho do muso, porém corajoso #MasterChefBR","Poor little muse, but brave #MasterChefBR",2,train
519,"Blogueira de moda a 10 anos. Não sei garimpar.... Ué também ganham tudo, assim até eu seria péssima meu amor #VideoShowAoVivo","Fashion blogger for 10 years. I don't know how to thrift... Well, they get everything for free, so of course I'd be terrible, my dear #VideoShowLive",0,train
520,#Encontro o maluco do reagge ta brabo. Kkkkk Fátima concordando pra ele finalizar o assunto... Vai até deixar o cara cantar,"I ran into the reggae guy, he's mad. Hahaha Fátima is agreeing with him to wrap up the topic... She's even going to let the guy sing.",1,train
521,É a Claudia Raia com certeza! #VideoShowAoVivo,ERROR: 'NoneType' object has no attribute 'strip',2,train
