Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
Recibir este nuevo año en familia es lo más bonito y con un corazón agradecido por tanta bendición de nuestro amado Dios. #Feliz2017,train,"Receive east new year in family It's lo more Nice. and with a heart Thank you. by So much blessing of ours Beloved. Oh, God. #Happy2017",To receive this new year as a family is the most beautiful and with a grateful heart for so much blessing from our beloved God. #Happy2017,2,"Receive east new year in family It's lo more Nice. and with a heart Thank you. by So much blessing of ours Beloved. Oh, God. #Happy2017",To receive this new year as a family is the most beautiful and with a grateful heart for so much blessing from our beloved God. #Happy2017
Ha muerto mi profesora de volumen/escultura y en serio que bajonazo,train,Ha Dead. My teacher of volume/sculpture and in Serious. that bajonazo,My volume/sculpture teacher is dead and I'm serious that I'm down.,0,Ha Dead. My teacher of volume/sculpture and in Serious. that bajonazo,My volume/sculpture teacher is dead and I'm serious that I'm down.
@user No lo soy lemado,train,@user No lo I am lemado,@user I am not lemado,1,@user No lo I am lemado,@user I am not lemado
@user que yo soy fiel tío,train,@user that Me. I am faithful Uncle.,@user that I am faithful uncle,2,@user that Me. I am faithful Uncle.,@user that I am faithful uncle
"@user ni siquiera llegué para ver las competiciones de Río en directo, solo las barras asimétricas de Aliya",train,"@user and/or even I'm home. for view the competitions of River in direct, only the bars asymmetric of Aliya","@user didn't even arrive to watch the Rio competitions live, just Aliya's asymmetrical bars",0,"@user and/or even I'm home. for view the competitions of River in direct, only the bars asymmetric of Aliya","@user didn't even arrive to watch the Rio competitions live, just Aliya's asymmetrical bars"
¡Hola @user! Una pregunta? La visita a la fábrica es gratuita o hay que pagar algo? Un saludo bonicos y bonicas mios!,train,Hello. @user! One question? The visit a ed factory It's free of charge o There's that pay Anything? A Greetings. benics and bonicas Mine!,Hello @user! A question? The visit to the factory is free or must be paid something? A bonic greeting and my bonic!,1,Hello. @user! One question? The visit a ed factory It's free of charge o There's that pay Anything? A Greetings. benics and bonicas Mine!,Hello @user! A question? The visit to the factory is free or must be paid something? A bonic greeting and my bonic!
"@user esa está genial en serio, vamos, vamos un día",train,"@user that She's here. Great. in Seriously, Come on. Come on. a day","@user that's great for real, come on, let's go one day",2,"@user that She's here. Great. in Seriously, Come on. Come on. a day","@user that's great for real, come on, let's go one day"
Ya se que soy lo peor pero jo,train,Right. be that I am lo worst but jo,"I know I'm the worst, but...",0,Right. be that I am lo worst but jo,"I know I'm the worst, but..."
"@user somos dos! jaja ahora eres Martín? oye voy para Lima el prox mes, para el reencuentro d la u, avisas si estarás por esos días",train,"@user We are Two! Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha Now You're Martin? Hey. I'm coming. for Lima on fox month, for on Rendezvous d ed u, warnings Yes You'll be there. by those days","@user there are two of us! haha now are you Martin? hey I'm going to Lima next month, for the reunion of the u, you warn if you will be in those days",1,"@user We are Two! Ha Now You're Martin? Hey. I'm coming. for Lima on fox month, for on Rendezvous d ed u, warnings Yes You'll be there. by those days","@user there are two of us! haha now are you Martin? hey I'm going to Lima next month, for the reunion of the u, you warn if you will be in those days"
Algo bueno que le puedo encontrar al incendio de Villava es que esta tan cerca del Instituto... seria una pena que se quemase...,train,Something. Good. that le I can. find as at fire of Villava It's that This one. So close of the Institute... I'm serious. one penalty that be Burn...,One good thing I can find out about the Villava fire is that it's so close to the Institute... it would be a shame if it burned...,2,Something. Good. that le I can. find as at fire of Villava It's that This one. So close of the Institute... I'm serious. one penalty that be Burn...,One good thing I can find out about the Villava fire is that it's so close to the Institute... it would be a shame if it burned...
"El problema de las ofertas ahorita, esque no llegó al mínimo para regalarle a mi amigo secreto. Y siento que lo voa estafar",train,"The problem of the offers Right now, esque no He's here. as at minimum for Give him a gift. a My Dude. secret. And I'm sorry. that lo voa Scam","The problem with the offers right now, I just didn't get to the minimum to give my secret friend away, and I feel like I'm swindling him.",0,"The problem of the offers Right now, esque no He's here. as at minimum for Give him a gift. a My Dude. secret. And I'm sorry. that lo voa Scam","The problem with the offers right now, I just didn't get to the minimum to give my secret friend away, and I feel like I'm swindling him."
-Amor 1:02 : Acabo de ver a mi hermana con su pretendiente -Camila Díaz 1:03 : uyyy no te exhaltes es normal jaja -Amor 1:04:Casi le pego,train,- Love. 1:02 : I'm done. of view a My sister with your suitor - Camila. Díaz 1:03 : uyyy no you exhaltes It's normal Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha - Love. 1:04:Almost le pego,-Love 1:02 : I just saw my sister with her suitor -Camila Diaz 1:03 : uyyy don't exhale is normal haha -Love 1:04:I almost beat her up - uyyy don't exhalte is normal haha -Love 1:04:I almost beat her up -,1,- Love. 1:02 : I'm done. of view a My sister with your suitor - Camila. Díaz 1:03 : uyyy no you exhaltes It's normal Ha - Love. 1:04:Almost le pego,-Love 1:02 : I just saw my sister with her suitor -Camila Diaz 1:03 : uyyy don't exhale is normal haha -Love 1:04:I almost beat her up - uyyy don't exhalte is normal haha -Love 1:04:I almost beat her up -
@user se habia puesto octavo pero en la última vuelta se ha puesto 4,train,@user be There was post eighth but in ed last Turn around. be ha post 4,@user had been eighth but in the last round it has been put 4 @user @user was eighth but in the last round it has been put 4 @user @user @user @user @user @user @user @user @user @user @user @user @ @user @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ # @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @,2,@user be There was post eighth but in ed last Turn around. be ha post 4,@user had been eighth but in the last round it has been put 4 @user @user was eighth but in the last round it has been put 4 @user @user @user @user @user @user @user @user @user @user @user @user @ @user @ # @
Tan desesperado que hasta stalkea,train,So Desperate that up to stalkea,So desperate that even stalkea,0,So Desperate that up to stalkea,So desperate that even stalkea
"@user Yo tengo un par, pero son sólo R",train,"@user Me. I've got a even, but are only R","@user I have a pair, but they're just R",1,"@user Me. I've got a even, but are only R","@user I have a pair, but they're just R"
@user Es una buena forma de dar la bienvenida a mi casa,train,@user It's one good shape of give ed welcome a My home,@user It's a good way to welcome me home,2,@user It's one good shape of give ed welcome a My home,@user It's a good way to welcome me home
me cago en dios ya no soy teen el cumpleaños más triste de mi vida,train,me bollocks in God. I've got it. no I am ten on birthday more Sad. of My life,I shit on God I'm no longer having the saddest birthday of my life,0,me bollocks in God. I've got it. no I am ten on birthday more Sad. of My life,I shit on God I'm no longer having the saddest birthday of my life
Me recomendais alguna silla gaming buena please,train,Me recommend any chair gaming good please,You recommend me some good gaming chair please,1,Me recommend any chair gaming good please,You recommend me some good gaming chair please
@user tengo que hablar todavía con las librerías pero a ver si cae la primera este mes ya  @user,train,@user I've got that talk. still. with the libraries but a view Yes He falls. ed first east month I've got it. @user,@user I still have to talk to the bookstores but see if the first one falls this month already @user,2,@user I've got that talk. still. with the libraries but a view Yes He falls. ed first east month I've got it. @user,@user I still have to talk to the bookstores but see if the first one falls this month already @user
@user una oleada de cosas homófobas días anteriores,train,@user one wave of things homophobes days previous,@user a wave of homophobic things days before,0,@user one wave of things homophobes days previous,@user a wave of homophobic things days before
me olvide de un pequeño detalle y ahora debo ir a Wong,train,me Forget it. of a small detail and Now I must. Go. a Wong,I forgot a little detail and now I have to go to Wong,1,me Forget it. of a small detail and Now I must. Go. a Wong,I forgot a little detail and now I have to go to Wong
