Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
"RT @user: @user 196. Tweet für Stindlinho! ;-) Happy Birthday &amp; alles Liebe, Lars! Bleib uns bitte noch laaange erhalten! #Füh…",train,"RT @user: @user 196. Tweet for Stindlinho! ;-) Happy Birthday &amp; all Love, Lars! Stay us please Not yet Laaange received! #Fie...","RT @user: @user 196. Tweet for Stindlinho! ;-) Happy Birthday &amp; all love, Lars! Please keep us busy! #Füh...",2,"RT @user: @user 196. Tweet for Stindlinho! ;-) Happy Birthday &amp; all Love, Lars! Stay us please Not yet Laaange received! #Fie...","RT @user: @user 196. Tweet for Stindlinho! ;-) Happy Birthday &amp; all love, Lars! Please keep us busy! #Füh..."
RT @user: @user Oh. Das eröffnet ungeahnte Möglichkeiten des inzüchtigen Verhaltens sowie Ignoranz gegenüber den Followern.,train,RT @user: @user Oh. The opened Unsuspected Possibilities of the indiscriminate Behavior and Ignorance compared to the Followers.,RT @user: @user Oh. This opens up unimaginable possibilities of indiscriminate behavior and ignorance towards the followers.,0,RT @user: @user Oh. The opened Unsuspected Possibilities of the indiscriminate Behavior and Ignorance compared to the Followers.,RT @user: @user Oh. This opens up unimaginable possibilities of indiscriminate behavior and ignorance towards the followers.
Der Streit um das VW-Gesetz http #DeutscheWelle,train,The Dispute for the VW Act http: #German Wave,The dispute over the VW law http #German Wave,1,The Dispute for the VW Act http: #German Wave,The dispute over the VW law http #German Wave
@user good morning,train,@user good morning,@user good morning,2,@user good morning,@user good morning
@user unmöglich isser.,train,@user Impossible Eat.,@user impossible eater.. .. .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,@user Impossible Eat.,@user impossible eater.
"Arigato !! Nur das, mehr nicht. Japanisch -,-",train,"Arigato !! Only that, more Don't. Japanese - ...","Arigato !! Just that, that's all. Japanese --",1,"Arigato !! Only that, more Don't. Japanese - ...","Arigato !! Just that, that's all. Japanese --"
"@user Du musst aber bitte Georg aus Bielefeld entfernen, der möchte nicht mehr :-)",train,"@user You must: but please Georg from Bielefeld remove, of the want not more :-)","@user But you have to remove Georg from Bielefeld, he doesn't want to anymore:-) You have to remove Georg from Bielefeld, but he doesn't want to do it anymore:-) You have to remove Georg from Bielefeld, he doesn't want to do it anymore.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",2,"@user You must: but please Georg from Bielefeld remove, of the want not more :-)","@user But you have to remove Georg from Bielefeld, he doesn't want to anymore:-) You have to remove Georg from Bielefeld, but he doesn't want to do it anymore:-) You have to remove Georg from Bielefeld, he doesn't want to do it anymore."
Vor Wut 3DS ohne speichern ausgemacht. Schön.,train,Before Anger 3DS without Save ==References== Fine.,With rage 3DS without saving made out. Nice. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,Before Anger 3DS without Save ==References== Fine.,With rage 3DS without saving made out. Nice.
"Was macht eigentlich ein Vermögensberater, wie macht er es und v.a. warum braucht eigentlich jeder einen?! Diese... http",train,What power actually a asset advisors; how power he it and ==References== why needs actually each One?! This... http:,"What does an asset advisor do, how does he do it, and above all why does everyone need one?! This... http: / / /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. ////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////",1,What power actually a asset advisors; how power he it and ==References== why needs actually each One?! This... http:,"What does an asset advisor do, how does he do it, and above all why does everyone need one?! This... http: / / /www. /"
@user ohhhh meine schwächste Disziplin bisher ;)),train,@user ohhhhh my Weakest Discipline to date ;),@user ohhhhh my weakest discipline so far ;))). . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,2,@user ohhhhh my Weakest Discipline to date ;),@user ohhhhh my weakest discipline so far ;))).
@user also das geht gar nich sowas. Bei ihrem Chef müsste man sich beschweren. Die Frau soll ihr was beibringen u is so drauf.,train,@user so the go I'm not sure what I'm talking about. I don't know. Something like that. In the case of: of the Chief should be: you you Complain. The Woman to: you what teaching u is so on it.,So you don't have to complain to her boss. I want the woman to teach her something.,0,@user so the go I'm not sure what I'm talking about. I don't know. Something like that. In the case of: of the Chief should be: you you Complain. The Woman to: you what teaching u is so on it.,So you don't have to complain to her boss. I want the woman to teach her something.
"ÖH Uni Wien: Gegen rechte Hetze aller Art!: Utl.: ÖH Uni Wien ruft auf, Rechtsextremismus keinen Platz... http APA OTS",train,"OH University Vienna: For Right Incitement all Art!: Utl.: OH University Vienna Call on, Right-wing extremism none Space... http: APA OTS",ÖH Uni Wien: Against right-wing incitement of all kinds!: Utl.: ÖH Uni Wien calls for right-wing extremism no place... http APA OTS,1,"OH University Vienna: For Right Incitement all Art!: Utl.: OH University Vienna Call on, Right-wing extremism none Space... http: APA OTS",ÖH Uni Wien: Against right-wing incitement of all kinds!: Utl.: ÖH Uni Wien calls for right-wing extremism no place... http APA OTS
"@user Du willst echt nicht bis zum Marathon warten, was? X'DDD",train,"@user You want Real not Until to the Marathon wait, What? X'DDD","You really don't want to wait for the marathon, do you? X'DDD",2,"@user You want Real not Until to the Marathon wait, What? X'DDD","You really don't want to wait for the marathon, do you? X'DDD"
mum hat mich grad gefragt ob ich schwanger bin und deshalb so schlecht drauf,train,mum has me grade asked whether I pregnant I am and therefore: so bad On top,Mum just asked me if I'm pregnant and that's why I'm so bad,0,mum has me grade asked whether I pregnant I am and therefore: so bad On top,Mum just asked me if I'm pregnant and that's why I'm so bad
#Landau: Wer zahlt die Millionen für die #Bomben-Suche auf Gelände der #Landesgartenschau? Hauptausschuss diskutiert. http,train,#Landau: Who paid the Millions for the #Bomb Search on Grounds of the #Landesgartenschau? Main Committee ==References== http:,#Landau: Who pays the millions for the #bomb search on the site of the #Landesgartenschau? Main committee discussed. http,1,#Landau: Who paid the Millions for the #Bomb Search on Grounds of the #Landesgartenschau? Main Committee ==References== http:,#Landau: Who pays the millions for the #bomb search on the site of the #Landesgartenschau? Main committee discussed. http
@user Qualität*,train,@user Quality*,@user quality*,2,@user Quality*,@user quality*
Papoose Versace Part reguliert ja schon n bisschen. Was da los :S,train,Papoosis Versace Part regulated Yes already n Little. What there Let's go :S,Papoose Versace Part already regulates n bit. What's going on :S,0,Papoosis Versace Part regulated Yes already n Little. What there Let's go :S,Papoose Versace Part already regulates n bit. What's going on :S
"chopper XV 250: berlin | Yamaha, XV 250, 13 kW, 45000 km, EZ 05/1991, rot, TÜV 05/2014, Schöner kleiner Choppe... http",train,"Chopper XV 250: berlin  Yamaha, XV 250, 13 kW, 45000 km; EC 05/1991, red, TÜV 05/2014, Beautiful Small Choppe... http:","chopper XV 250: berlin, Yamaha, XV 250, 13 kW, 45000 km, EZ 05/1991, red, TÜV 05/2014, beautiful little chopper... http: / / /www. /www. /www. /www. /www. /www. /www. ////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////",1,"Chopper XV 250: berlin  Yamaha, XV 250, 13 kW, 45000 km; EC 05/1991, red, TÜV 05/2014, Beautiful Small Choppe... http:","chopper XV 250: berlin, Yamaha, XV 250, 13 kW, 45000 km, EZ 05/1991, red, TÜV 05/2014, beautiful little chopper... http: / / /www. /"
@user @user sge nik pag ako nangulit tungkol sa inyo sge ka. Di ko kayo titigilan. Hehehe *ngisi*,train,@user @user sge nik pag ako nangulite European sa inyo sge ka. Di ko kayo titigilan. Hehehehe *ngisi*,@user @user sgenik pag ako nangulittungkol sa inyo sge ka. Di ko kayo titigilan. Hehehe *ngisi*,2,@user @user sge nik pag ako nangulite European sa inyo sge ka. Di ko kayo titigilan. He *ngisi*,@user @user sgenik pag ako nangulittungkol sa inyo sge ka. Di ko kayo titigilan. Hehehe *ngisi*
