Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
"Mario Monti Il Cavaliere Del Santo Graal.: Mario Monti, Il Cavaliere Della Tavola Rotonda Puro E Leale, il Buon... http",train,"Mario Mountains The Knight The Holy Grail.: Mario Monti, The Knight Of the Table Round Pure And Loyal, on Happy... http","Mario Monti Il Cavaliere Del Santo Grail.: Mario Monti, Il Cavaliere Della Tavola Rotonda Puro E Leale, il Buon... http",2,"Mario Mountains The Knight The Holy Grail.: Mario Monti, The Knight Of the Table Round Pure And Loyal, on Happy... http","Mario Monti Il Cavaliere Del Santo Grail.: Mario Monti, Il Cavaliere Della Tavola Rotonda Puro E Leale, il Buon... http"
"#Mauro ha ragione sulla #Lega. se sono stanchi di #Formigoni devono cacciarlo e basta, non solo se cade il governo #Monti. opportunisti",train,"#Mauro ha reason on #Tie it up. if are tired of #Formigons must Throw him out. and Stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop. not only if falls on Government #Mountains. opportunists","Mauro's right about the League. If they're tired of Formigones, they just have to kick him out, not only if the government falls.",0,#Mauro ha reason on #Tie it up. if are tired of #Formigons must Throw him out. and Stop. not only if falls on Government #Mountains. opportunists,"Mauro's right about the League. If they're tired of Formigones, they just have to kick him out, not only if the government falls."
COSA NE PENSI DEL GOVERNO MONTI? Diventa parte del Metropolitan Panel il tuo parere per noi è importante! Clicca... http,train,WHAT NE PENSI THE GOVERNMENT MONTI? Become part of Metropolitan Panel on your Opinion for us is It's important! Click... http,WHAT DO YOU THINK ABOUT THE GOVERNMENT OF MONTI? Become part of the Metropolitan Panel your opinion is important to us! Click on the... http://www.metropolitan Panel.com/en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_,1,WHAT NE PENSI THE GOVERNMENT MONTI? Become part of Metropolitan Panel on your Opinion for us is It's important! Click... http,WHAT DO YOU THINK ABOUT THE GOVERNMENT OF MONTI? Become part of the Metropolitan Panel your opinion is important to us! Click on the... http://www.metropolitan Panel.com/en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_en_
"uno striscione fuori scuola dice: \""se fossi un pittore ti dipingerei, se fossi un poeta ti loderei, ma sono un trombettiere\"". AHAHAHAHAH",train,"one banner out school He says: \""if if a painter ti I'd paint, if if a poet ti I would like to praise you, but are a \"" trumpeter. AHAHAHAHAH","a banner out of school says, \""If I were a painter I would paint you, if I were a poet I would praise you, but I am a trumpeter\."" AHAHAHAH",2,"one banner out school He says: \""if if a painter ti I'd paint, if if a poet ti I would like to praise you, but are a \"" trumpeter. AH","a banner out of school says, \""If I were a painter I would paint you, if I were a poet I would praise you, but I am a trumpeter\."" AH"
"Il capogruppo alla Camera di un partito di maggioranza che lancia la ""guerrilla"" sul governo. Ma che Paese è questo? #italia2013",train,"The parent to Room of a party of majority that launches the ""guerrilla"" on Government. But that Country is This? #italia2013","The leader in the House of a majority party that launches the ""guerrilla"" on the government. But what country is this? #italia2013",0,"The parent to Room of a party of majority that launches the ""guerrilla"" on Government. But that Country is This? #italia2013","The leader in the House of a majority party that launches the ""guerrilla"" on the government. But what country is this? #italia2013"
... per chi vuole fare o farsi ancora un regalo ... http,train,... for who He wants do or do again a gift ... http,... for those who want to make or make a gift ... http,1,... for who He wants do or do again a gift ... http,... for those who want to make or make a gift ... http
@user @user bravissimo!,train,@user @user That's great!,@user @user great!,2,@user @user That's great!,@user @user great!
"Mario Monti e il PIL a + 10%, una promessa insostenibile: http",train,"Mario Mountains and on GDP a + 10%, one promise Untenable: http","Mario Monti and GDP at + 10%, an unsustainable promise: http",0,"Mario Mountains and on GDP a + 10%, one promise Untenable: http","Mario Monti and GDP at + 10%, an unsustainable promise: http"
@user #Grillo non si candida. Tra le altre cose non può presentarsi con il #m5s perché ha una condanna. il m5s è fatto dai cittadini,train,"@user #Cricket not Yes candida. Between i Other things not may Get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get in, get out. with on #m5s why ha one Condemnation. on m5s is done Come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on. citizens",@user #Grillo doesn't run. Among other things he can't show up with the #m5s because he has a conviction. m5s is made by citizens,1,"@user #Cricket not Yes candida. Between i Other things not may Get in, get out. with on #m5s why ha one Condemnation. on m5s is done Come on. citizens",@user #Grillo doesn't run. Among other things he can't show up with the #m5s because he has a conviction. m5s is made by citizens
"@user @user anche io ti amo, scemo ♥",train,"@user @user whether or not me ti I love, Dumb ♥","@user @user I love you too, silly ♥",2,"@user @user whether or not me ti I love, Dumb ♥","@user @user I love you too, silly ♥"
Mario Monti E La Commissione Trilaterale. L' Italia Nuovamente In Pericolo http,train,Mario Mountains And The Commission Trilateral. The Italy Again In Danger http,Mario Monti E La Commissione Trilaterale. L' Italia Nuovomente In Dangero http: / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,0,Mario Mountains And The Commission Trilateral. The Italy Again In Danger http,Mario Monti E La Commissione Trilaterale. L' Italia Nuovomente In Dangero http: /
@user a dopo,train,@user a after,@user later,1,@user a after,@user later
La stampa estera contenta della nomina di Mario Monti http,train,The printing foreign Happy of the appointment of Mario Mountains http,The foreign press is pleased with the appointment of Mario Monti http: http: / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,2,The printing foreign Happy of the appointment of Mario Mountains http,The foreign press is pleased with the appointment of Mario Monti http: http: /
"Ascoltando discorsi sul treno: \""io a #Grillo il voto glielo davo prima e glielo darei anche se non conosco le sue idee\"" PANICO. #perplesso",train,"Listening speeches on train: \""me a #Cricket on vote th davo before and th I would give whether or not if not I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know. i Its ideas\"" Panic. #Perplexed","Listening to speeches on the train: \""I at #Grillo the vote I gave him before and I would give it to him even if I don't know his ideas\"" PANIC. #perplexed",0,"Listening speeches on train: \""me a #Cricket on vote th davo before and th I would give whether or not if not I know. i Its ideas\"" Panic. #Perplexed","Listening to speeches on the train: \""I at #Grillo the vote I gave him before and I would give it to him even if I don't know his ideas\"" PANIC. #perplexed"
#Napoli. Prime risposte al governo #Monti http #EatTheRich,train,#Naples. Prime answers to Government #Mountains http #EatTheRich,#Naples. First responses to the government #Monti http #EatTheRich,1,#Naples. Prime answers to Government #Mountains http #EatTheRich,#Naples. First responses to the government #Monti http #EatTheRich
@user grazie!! :D,train,@user Thank you!! :D,@user thank you!! :D,2,@user Thank you!! :D,@user thank you!! :D
@user: Sbaglio o alla fine il politico che più ha perso appeal in questo primo mese di governo Monti si chiama Fini? Fini chi?!?,train,@user: I'm wrong. or to end on politician that plus ha lost appeal in this first month of Government Mountains Yes call Finishes? Finishes Who?!?,@user: Wrong or in the end the politician who most lost appeal in this first month of government Monti is called Fini? Finish who?!?,0,@user: I'm wrong. or to end on politician that plus ha lost appeal in this first month of Government Mountains Yes call Finishes? Finishes Who?!?,@user: Wrong or in the end the politician who most lost appeal in this first month of government Monti is called Fini? Finish who?!?
