Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
فيديو.. هوساوي يتحدث عن تحدي لاعبي السعودية في لقاء الإماراتhttp,train,Video... Husawi Talking. About... Challenge. My player. Saudi Arabia Fi. Meeting. United Kingdom of Great Britain and Northern Ireland,A video... of Husawi talking about challenging Saudi players in a meeting with the Emirates http://www.un.org/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en//en/////_______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________,1,Video... Husawi Talking. About... Challenge. My player. Saudi Arabia Fi. Meeting. United Kingdom of Great Britain and Northern Ireland,A video... of Husawi talking about challenging Saudi players in a meeting with the Emirates http://www.un.org/en/////
الأسد يعرض عفواً عن مقاتلي المعارضة إذا استسلموا في حلب: قال رئيس النظام السوري بشار الأسد الخميس إن مقاتلي ا... http,train,The lion. Show Excuse me. About... Fighters. Opposition So... Surrender! Fi. Aleppo: He said... Chairman System Syrian Bachhar. The lion. Thursday It's... Fighters. I... http,Assad offers a pardon for opposition fighters if they surrender in Aleppo: Syrian regime President Bashar al-Assad said Thursday is the fighter of the... http...,2,The lion. Show Excuse me. About... Fighters. Opposition So... Surrender! Fi. Aleppo: He said... Chairman System Syrian Bachhar. The lion. Thursday It's... Fighters. I... http,Assad offers a pardon for opposition fighters if they surrender in Aleppo: Syrian regime President Bashar al-Assad said Thursday is the fighter of the... http...
أردوغان بسياسته الغبيه بات يسقط كورق الدومينو.... #العبادي_يمثل_العراق,train,"Erdoğan. With his politics. Stupid. Pat. Fall down. As a card. Domino... == sync, corrected by elderman == @elder_man","Erdoğan, with his stupid policy, is falling like a domino...",0,"Erdoğan. With his politics. Stupid. Pat. Fall down. As a card. Domino... == sync, corrected by elderman == @elder_man","Erdoğan, with his stupid policy, is falling like a domino..."
@user @user الحمدلله والشكر كل ذا عشان ايفون,train,@user @user Thank God. And thanks. Eat. So... Asaan... Yvonne.,@user @user Thank God and thank you all for Yvonne,1,@user @user Thank God. And thanks. Eat. So... Asaan... Yvonne.,@user @user Thank God and thank you all for Yvonne
أمازون تنافس جوجل بخدمة جديدة مشابهة لخدمة يوتيوب - طريق النجاح http,train,Amazon. Competition. Google. A favor. New Similar. To serve... YouTube - What? A road. Success. http,Amazons competed with Google with a new service similar to YouTube - Way of Success http,2,Amazon. Competition. Google. A favor. New Similar. To serve... YouTube - What? A road. Success. http,Amazons competed with Google with a new service similar to YouTube - Way of Success http
يخون #الإسلام ويخذل المستضعفين من #المسلمين في #سوريا ولا يرحم الأطفال اليتامى والنساء الثكالى والعجّز ويقول #مصر_لن_تركع! عمرها ما صلّت 🙏🏼,train,"Betrayed. # Islam And let down. Vulnerable Who? # Muslims Fi. # Syria And no. Have mercy. Children Orphans And women. The bodyguards. And the impotent. And he says, Egypt won't kneel! Her age. What? Pray. ¶","He betrays Islam and lets the vulnerable of Muslims in Syria, and does not have mercy on orphaned children and women who are old and old, and says, ""Egypt will not kneel!",0,"Betrayed. # Islam And let down. Vulnerable Who? # Muslims Fi. # Syria And no. Have mercy. Children Orphans And women. The bodyguards. And the impotent. And he says, Egypt won't kneel! Her age. What? Pray. ¶","He betrays Islam and lets the vulnerable of Muslims in Syria, and does not have mercy on orphaned children and women who are old and old, and says, ""Egypt will not kneel!"
“كيت بلانشيت” أول من ترتدي “غوتشي” 2017http,train,Kate. Planchette! First. Who? Wearing. - Gucci. - Mm-hmm. 2017http,"The first to wear Gucci 2017 is Kate Blancheit, http://www.un.org/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/en/________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________",1,Kate. Planchette! First. Who? Wearing. - Gucci. - Mm-hmm. 2017http,"The first to wear Gucci 2017 is Kate Blancheit, http://www.un.org/en/"
RT @user: لسان حال افراد #المقاومة_الجنوبيةحنا معك يابو فهد عز الاسلام حنا معك وانته تقود المسيرهمهما حصل قدام قدام قدام احوالنا و…,train,RT @user: Tongue. On it. Individuals ♪ The Southern Resistance is right ♪ With you. Yabu! Cheetah. I'm gonna... Islam Hanna. With you. And you. Drive. Their march. Got it. Inside. Inside. Inside. We are. And...,"RT @user: The tongue of the Southern resistance we have with you, Yabu, and Izz al-Islam is with you, and you are leading their march, they're coming before us, and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and.... and... and.... and..... and..... and..... and I....... and I...... and I........ and I's.............. and I's..................................................................................................................................................................................................................................................................................................................",2,RT @user: Tongue. On it. Individuals ♪ The Southern Resistance is right ♪ With you. Yabu! Cheetah. I'm gonna... Islam Hanna. With you. And you. Drive. Their march. Got it. Inside. Inside. Inside. We are. And...,"RT @user: The tongue of the Southern resistance we have with you, Yabu, and Izz al-Islam is with you, and you are leading their march, they're coming before us, and I....... and I...... and I........ and I's. and I's."
RT @user: أوباما سمح لبوتين بتدمير سوريا بسلبيته وضعفه.. دونالد ترامب سيكون فاعل في تدمير سوريا الى جانب بوتين انطلاقاً من حقده ال…,train,RT @user: Obama. Excuse me. For Putin. Destroy. Syria With his negative. And his weakness... Donald. Trump. It will be. Activate. Fi. Destroy! Syria To Side Putin On the move. Who? His grudge. The...,"== sync, corrected by elderman == @elder_man",0,RT @user: Obama. Excuse me. For Putin. Destroy. Syria With his negative. And his weakness... Donald. Trump. It will be. Activate. Fi. Destroy! Syria To Side Putin On the move. Who? His grudge. The...,"== sync, corrected by elderman == @elder_man"
#متابعات : الرئيس السوري بشار الأسد يقول إنه لا يمكن للجيش السوري أن يحارب المجمو... http #الميادين #يكفي,train,"# Follow-up == sync, corrected by elderman == @elder_man Chairman Syrian Bachhar. The lion. He says... It's... No. Could be. For the army. Syrian That... He fights. The compound... http # Fields # Enough",♪ Follow-up: Syrian President Bashar al-Assad says the Syrian army cannot fight the compound... ♪,1,"# Follow-up == sync, corrected by elderman == @elder_man Chairman Syrian Bachhar. The lion. He says... It's... No. Could be. For the army. Syrian That... He fights. The compound... http # Fields # Enough",♪ Follow-up: Syrian President Bashar al-Assad says the Syrian army cannot fight the compound... ♪
أوباما يخفض أحكاما بالسجن عن أكثر من 100 مدانhttp البيت الأبيض يوم الخميس إن الرئيس الأمريكي باراك أوباما خفف أح…,train,Obama. Lower. Provisions Prison. About... More. Who? 100. Convicted Home. White. Day Thursday It's... Chairman American. Barack. Obama. Take it easy. Uh...,Obama lowers prison sentences for over 100 convicts.,2,Obama. Lower. Provisions Prison. About... More. Who? 100. Convicted Home. White. Day Thursday It's... Chairman American. Barack. Obama. Take it easy. Uh...,Obama lowers prison sentences for over 100 convicts.
RT @user: بوكيمون ايه يا جدعان الى هاقوم ادور عليه. خخخ دنا مكسل أقوم اشرب بقالى ساعه وعمال ابلع ف ريقى واقنع نفسي انى شربت ... 😃😂,train,RT @user: Pokémon. Yeah. Hey. Gideon... To I'm gonna... I'm gonna... I'm gonna... Turn around. On it. Ugh. Dana. McSil. I'm... Drink. Grocery grocery. An hour. And workers. Swallow. F Heavens. Convince. Myself. Annie. I drank. ... ¶,"RT @user: Pokémon Ah, Gideon, I'm going to turn around. I'm drinking an hour's groceries, and I'm sucking in my collar, and I'm convinced that I'm drinking...",0,RT @user: Pokémon. Yeah. Hey. Gideon... To I'm gonna... I'm gonna... I'm gonna... Turn around. On it. Ugh. Dana. McSil. I'm... Drink. Grocery grocery. An hour. And workers. Swallow. F Heavens. Convince. Myself. Annie. I drank. ... ¶,"RT @user: Pokémon Ah, Gideon, I'm going to turn around. I'm drinking an hour's groceries, and I'm sucking in my collar, and I'm convinced that I'm drinking..."
RT @user: #أمازون ترسل رسائل بريدإلكتروني للعديد من مستخدميها لإبلاغهم بأنها قامت بتغيير بعض إعدادات الحساب بسبب بعض التسريباتhttp,train,RT @user: # Amazon Dispatch. Messages E-mail For so many. Who? Users. Let them know. That... She's... Change. Some. Settings Account Because... Some. Dissertations (http://www.un.org),"== sync, corrected by elderman == @elder_man",1,RT @user: # Amazon Dispatch. Messages E-mail For so many. Who? Users. Let them know. That... She's... Change. Some. Settings Account Because... Some. Dissertations (http://www.un.org),"== sync, corrected by elderman == @elder_man"
RT @user: شاهد مراحل حياة الشحنات من موقع أمازون قبل وصولها إليك.#شي_مرتب 👍 http,train,RT @user: Watch. Phases Life. Charges Who? Location Amazon. Before. Her arrival. Here's a tidy shit. ¶ http,RT @user: Watch the stages of the lives of the shipments from Amazon before they reach you.,2,RT @user: Watch. Phases Life. Charges Who? Location Amazon. Before. Her arrival. Here's a tidy shit. ¶ http,RT @user: Watch the stages of the lives of the shipments from Amazon before they reach you.
#ايقاف_امداد_مصر_بالنفط تلميح واضح لمصر عبير الخليج يشتمون خير اجناد الارض بسبب موقفهم من الاٍرهاب http,train,♪ Stop-addad ♪ ♪ Egypt ♪ ♪ Oil ♪ Insinuation. Clear. For Egypt Abeer. Gulf Smell. Good. Soldiers. Earth. Because... Their situation. Who? Terrorism. http,♪ Stopping from Egypt ♪ ♪ Just a clear hint of Egypt's bay crossing ♪ ♪ Smelling the best of the earth's soldiers because of their position on terror ♪,0,♪ Stop-addad ♪ ♪ Egypt ♪ ♪ Oil ♪ Insinuation. Clear. For Egypt Abeer. Gulf Smell. Good. Soldiers. Earth. Because... Their situation. Who? Terrorism. http,♪ Stopping from Egypt ♪ ♪ Just a clear hint of Egypt's bay crossing ♪ ♪ Smelling the best of the earth's soldiers because of their position on terror ♪
RT @user: وزيرا نفط إيران والعراق لن يحضرا محادثات إسطنبولhttp البديلhttp,train,RT @user: Minister Oil Iran Iraq I won't. They're coming. Talks. Istanbul Alternative http,RT @user: Iran and Iraq Oil Ministers will not attend the Istanbul talks.,1,RT @user: Minister Oil Iran Iraq I won't. They're coming. Talks. Istanbul Alternative http,RT @user: Iran and Iraq Oil Ministers will not attend the Istanbul talks.
حل مشاكل أندرويد بعد التحديث الأخير http,train,A solution. Problems. Android. Yet. Update Last one. http,Solve Android's problems after the last update.,2,A solution. Problems. Android. Yet. Update Last one. http,Solve Android's problems after the last update.
RT @user: #أردوغان : إذا كان المرتكب غير مسلم لا يسمونها عملية إرهابية ولا يتحدثون عن الإرهاب اليهودي والبوذي والملحد #تركيا_بوست,train,"RT @user: ♪ Ardogan == sync, corrected by elderman == @elder_man So... It was... Perpetrators Other Muslim No. They call it... Process Terrorist. And no. They talk. About... Terrorism The Jew. And the Buddhist. And the atheist. TURKEY - BOST","RT @user: #Ardogan: If the perpetrator is not a Muslim, they don't call it a terrorist operation and they don't talk about Jewish, Buddhist and atheist terrorism #Turkey_Post",0,"RT @user: ♪ Ardogan == sync, corrected by elderman == @elder_man So... It was... Perpetrators Other Muslim No. They call it... Process Terrorist. And no. They talk. About... Terrorism The Jew. And the Buddhist. And the atheist. TURKEY - BOST","RT @user: #Ardogan: If the perpetrator is not a Muslim, they don't call it a terrorist operation and they don't talk about Jewish, Buddhist and atheist terrorism #Turkey_Post"
RT @user: استشهاد أخينا أبو عبدالله غوغل من أساد #فتح_الشام في #الجنوب بعد استهدافه بعبوة ناسفة غادرة في #درعا_البلد .هنيئا لك يا اخي,train,RT @user: Sacrifice. Our brother. Abu! Abdullah Google Who? Lion. # Open the mole Fi. # South Yet. Target him. With a package. IED. Leave. Fi. ♪ Shields of the country ♪ Congratulations. For you. Hey. Brother.,"RT @user: Our brother Abu Abdullah Goghl was martyred by Asad #Fahd_Al-Sham in #South after being targeted by an explosive device left in #Dara'a #country. Good for you, brother.",1,RT @user: Sacrifice. Our brother. Abu! Abdullah Google Who? Lion. # Open the mole Fi. # South Yet. Target him. With a package. IED. Leave. Fi. ♪ Shields of the country ♪ Congratulations. For you. Hey. Brother.,"RT @user: Our brother Abu Abdullah Goghl was martyred by Asad #Fahd_Al-Sham in #South after being targeted by an explosive device left in #Dara'a #country. Good for you, brother."
